EventDate,EventType,EventComment,County,TenantCity,TenantState,TenantZipCode,CaseType,CaseNumber,EvictedDate,SourceDate,Year,EvictionYear
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21239,Failure to Pay Rent,28670,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21239,Failure to Pay Rent,28671,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21239,Failure to Pay Rent,28672,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21239,Failure to Pay Rent,28673,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21239,Failure to Pay Rent,28674,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21239,Failure to Pay Rent,28675,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21239,Failure to Pay Rent,28676,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21239,Failure to Pay Rent,28678,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21239,Failure to Pay Rent,28679,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21239,Failure to Pay Rent,28681,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21239,Failure to Pay Rent,28682,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21239,Failure to Pay Rent,28300,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21239,Failure to Pay Rent,28684,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21239,Failure to Pay Rent,28685,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21239,Failure to Pay Rent,28686,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21239,Failure to Pay Rent,28688,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21239,Failure to Pay Rent,28677,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21239,Failure to Pay Rent,28680,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21239,Failure to Pay Rent,28683,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21239,Failure to Pay Rent,28687,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21239,Failure to Pay Rent,28710,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21239,Failure to Pay Rent,28711,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21239,Failure to Pay Rent,28712,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21239,Failure to Pay Rent,28713,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21239,Failure to Pay Rent,28714,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21239,Failure to Pay Rent,28715,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21234,Failure to Pay Rent,28716,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21234,Failure to Pay Rent,28689,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21234,Failure to Pay Rent,28690,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21234,Failure to Pay Rent,28691,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21234,Failure to Pay Rent,28692,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21234,Failure to Pay Rent,28693,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21234,Failure to Pay Rent,28694,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21234,Failure to Pay Rent,28695,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21234,Failure to Pay Rent,28696,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21234,Failure to Pay Rent,28697,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21234,Failure to Pay Rent,28698,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21234,Failure to Pay Rent,28699,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21234,Failure to Pay Rent,28700,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21234,Failure to Pay Rent,28701,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21234,Failure to Pay Rent,28702,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21234,Failure to Pay Rent,28703,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21234,Failure to Pay Rent,28704,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21234,Failure to Pay Rent,28705,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21234,Failure to Pay Rent,28706,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21239,Failure to Pay Rent,28708,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21239,Failure to Pay Rent,28709,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21215,Failure to Pay Rent,24633,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21215,Failure to Pay Rent,24635,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21216,Failure to Pay Rent,25113,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21216,Failure to Pay Rent,25114,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21216,Failure to Pay Rent,25115,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21216,Failure to Pay Rent,25116,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21216,Failure to Pay Rent,25117,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21216,Failure to Pay Rent,25118,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21216,Failure to Pay Rent,25119,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21216,Failure to Pay Rent,25120,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21216,Failure to Pay Rent,25121,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21216,Failure to Pay Rent,25122,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21216,Failure to Pay Rent,25123,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21216,Failure to Pay Rent,25124,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21216,Failure to Pay Rent,25125,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21216,Failure to Pay Rent,24446,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21216,Failure to Pay Rent,24447,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21216,Failure to Pay Rent,24448,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21216,Failure to Pay Rent,24444,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21216,Failure to Pay Rent,24445,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21206,Failure to Pay Rent,24439,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21206,Failure to Pay Rent,24442,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21216,Failure to Pay Rent,24449,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21216,Failure to Pay Rent,24450,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21216,Failure to Pay Rent,24451,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21216,Failure to Pay Rent,24452,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21216,Failure to Pay Rent,24453,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21216,Failure to Pay Rent,24454,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21216,Failure to Pay Rent,24455,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21216,Failure to Pay Rent,24456,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21216,Failure to Pay Rent,24457,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21216,Failure to Pay Rent,24458,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21216,Failure to Pay Rent,24459,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21216,Failure to Pay Rent,28629,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21216,Failure to Pay Rent,28630,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21216,Failure to Pay Rent,28631,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21216,Failure to Pay Rent,28632,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21216,Failure to Pay Rent,28633,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21216,Failure to Pay Rent,28634,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21216,Failure to Pay Rent,28635,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21216,Failure to Pay Rent,28636,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21216,Failure to Pay Rent,28637,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21216,Failure to Pay Rent,28638,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21216,Failure to Pay Rent,28639,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21202,Failure to Pay Rent,23866,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21230,Failure to Pay Rent,24908,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21217,Failure to Pay Rent,24906,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21223,Failure to Pay Rent,24893,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21223,Failure to Pay Rent,28021,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21223,Failure to Pay Rent,24082,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21229,Failure to Pay Rent,23568,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21229,Failure to Pay Rent,28003,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21216,Failure to Pay Rent,28010,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21216,Failure to Pay Rent,20357,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21216,Failure to Pay Rent,23569,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21224,Failure to Pay Rent,24904,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21216,Failure to Pay Rent,24919,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21216,Failure to Pay Rent,28175,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21215,Failure to Pay Rent,28176,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21206,Failure to Pay Rent,17058,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21206,Failure to Pay Rent,17048,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21215,Failure to Pay Rent,23854,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21202,Failure to Pay Rent,28181,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21215,Failure to Pay Rent,28189,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21201,Failure to Pay Rent,28516,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21202,Failure to Pay Rent,28507,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21202,Failure to Pay Rent,28508,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21202,Failure to Pay Rent,28509,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21202,Failure to Pay Rent,28510,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21202,Failure to Pay Rent,28511,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21202,Failure to Pay Rent,28512,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21201,Failure to Pay Rent,28476,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21202,Failure to Pay Rent,28513,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21202,Failure to Pay Rent,28509,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21202,Failure to Pay Rent,28515,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21229,Failure to Pay Rent,16957,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21226,Failure to Pay Rent,28440,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21213,Failure to Pay Rent,28441,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21212,Failure to Pay Rent,28442,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21205,Failure to Pay Rent,28443,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21205,Failure to Pay Rent,28445,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21216,Failure to Pay Rent,28446,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21206,Failure to Pay Rent,28447,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21205,Failure to Pay Rent,17325,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21218,Failure to Pay Rent,17326,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21205,Failure to Pay Rent,17328,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21218,Failure to Pay Rent,17329,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21205,Failure to Pay Rent,28444,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21224,Failure to Pay Rent,24628,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21224,Failure to Pay Rent,24629,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21224,Failure to Pay Rent,24630,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21224,Failure to Pay Rent,24631,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21214,Failure to Pay Rent,17422,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21214,Failure to Pay Rent,17423,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21214,Failure to Pay Rent,17424,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21214,Failure to Pay Rent,17425,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21214,Failure to Pay Rent,17426,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21214,Failure to Pay Rent,17427,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21214,Failure to Pay Rent,17428,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21214,Failure to Pay Rent,17429,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21214,Failure to Pay Rent,28643,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21214,Failure to Pay Rent,28645,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21214,Failure to Pay Rent,28646,,7/23/23,2023,
7/6/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21214,Failure to Pay Rent,28647,,7/23/23,2023,
